NDB_No,DataSrc ID,Food No,FoodIndiv_Desc,Method,Cmpd_Name,Rptd CmpdVal,Rptd_Std Dev,Num_Data_Pts,LT,Rptd_Units,Fresh Dry_Wt,Quant_Std,Conv_Factor_G,Conv_Factor_M,Conv_Factor_SpGr,Cmpd_Val,Cmpt_StdDev
9003,R283,4,"Apples, Morgenduft, collected from seven areas to cover whole cropping area of Trentino , Italy August to November 2001",HPLC-DAD,(+)-Catechin,1.37,,4,,mg/100g,FW,(+)-Catechin,1,,,1.37,
9003,R283,4,"Apples, Morgenduft, collected from seven areas to cover whole cropping area of Trentino , Italy August to November 2001",HPLC-DAD,Quercetin 3-arabinoside,1.17,,4,,mg/100g,FW,Quercetin 3-glucoside,0.65,,,0.76,
9003,R283,4,"Apples, Morgenduft, collected from seven areas to cover whole cropping area of Trentino , Italy August to November 2001",HPLC-DAD,Quercetin 3-rhamnnoside,0.8,,4,,mg/100g,FW,Quercetin 3-glucoside,0.65,,,0.52,
9003,R283,4,"Apples, Morgenduft, collected from seven areas to cover whole cropping area of Trentino , Italy August to November 2001",HPLC-DAD,Quercetin 3-xyloside,0.76,,4,,mg/100g,FW,Quercetin 3-glucoside,0.65,,,0.49,
9003,R283,4,"Apples, Morgenduft, collected from seven areas to cover whole cropping area of Trentino , Italy August to November 2001",HPLC-DAD,Quercetin 3-glucoside,0.69,,4,,mg/100g,FW,Quercetin 3-glucoside,0.65,,,0.45,
9003,R283,4,"Apples, Morgenduft, collected from seven areas to cover whole cropping area of Trentino , Italy August to November 2001",HPLC-DAD,Cyanidin 3-xyloside,0.23,,4,,mg/100g,FW,Cyanidin 3-glucoside,0.64,,,0.15,
9003,R283,4,"Apples, Morgenduft, collected from seven areas to cover whole cropping area of Trentino , Italy August to November 2001",HPLC-DAD,Cyanidin 7-arabinoside,0.19,,4,,mg/100g,FW,Cyanidin 3-glucoside,0.64,,,0.12,
9003,R283,4,"Apples, Morgenduft, collected from seven areas to cover whole cropping area of Trentino , Italy August to November 2001",HPLC-DAD,Quercetin 3-rutinoside,0.18,,4,,mg/100g,FW,Quercetin 3-glucoside,0.65,,,0.12,
9003,R283,4,"Apples, Morgenduft, collected from seven areas to cover whole cropping area of Trentino , Italy August to November 2001",HPLC-DAD,Cyanidin 3-arabinoside,0.14,,4,,mg/100g,FW,Cyanidin 3-glucoside,0.64,,,0.09,
9003,R283,4,"Apples, Morgenduft, collected from seven areas to cover whole cropping area of Trentino , Italy August to November 2001",HPLC-DAD,Quercetin,0.12,,4,,mg/100g,FW,Quercetin 3-glucoside,0.65,,,0.08,
9003,R283,7,"Apples, Braeburn, collected from seven areas to cover whole cropping area of Trentino , Italy August to November 2001",HPLC-DAD,(-)-Epicatechin,5.4,,2,,mg/100g,FW,(-)-Epicatechin,1,,,5.4,
9003,R283,7,"Apples, Braeburn, collected from seven areas to cover whole cropping area of Trentino , Italy August to November 2001",HPLC-DAD,Quercetin 3-galactoside,4.11,,2,,mg/100g,FW,Quercetin 3-glucoside,0.65,,,2.68,
9003,R283,7,"Apples, Braeburn, collected from seven areas to cover whole cropping area of Trentino , Italy August to November 2001",HPLC-DAD,Quercetin 3-arabinoside,1.3,,2,,mg/100g,FW,Quercetin 3-glucoside,0.65,,,0.85,
9003,R283,7,"Apples, Braeburn, collected from seven areas to cover whole cropping area of Trentino , Italy August to November 2001",HPLC-DAD,Quercetin 3-xyloside,0.97,,2,,mg/100g,FW,Quercetin 3-glucoside,0.65,,,0.63,
9003,R283,7,"Apples, Braeburn, collected from seven areas to cover whole cropping area of Trentino , Italy August to November 2001",HPLC-DAD,Quercetin 3-rhamnnoside,0.78,,2,,mg/100g,FW,Quercetin 3-glucoside,0.65,,,0.51,
9003,R283,7,"Apples, Braeburn, collected from seven areas to cover whole cropping area of Trentino , Italy August to November 2001",HPLC-DAD,Quercetin 3-glucoside,0.75,,2,,mg/100g,FW,Quercetin 3-glucoside,0.65,,,0.49,
9003,R283,7,"Apples, Braeburn, collected from seven areas to cover whole cropping area of Trentino , Italy August to November 2001",HPLC-DAD,(+)-Catechin,0.45,,2,,mg/100g,FW,(+)-Catechin,1,,,0.45,
9003,R283,7,"Apples, Braeburn, collected from seven areas to cover whole cropping area of Trentino , Italy August to November 2001",HPLC-DAD,Cyanidin 3-galactoside,0.41,,2,,mg/100g,FW,Cyanidin 3-glucoside,0.64,,,0.26,
9003,R283,7,"Apples, Braeburn, collected from seven areas to cover whole cropping area of Trentino , Italy August to November 2001",HPLC-DAD,Quercetin 3-rutinoside,0.22,,2,,mg/100g,FW,Quercetin 3-glucoside,0.65,,,0.14,
9003,R283,7,"Apples, Braeburn, collected from seven areas to cover whole cropping area of Trentino , Italy August to November 2001",HPLC-DAD,Quercetin,0.19,,2,,mg/100g,FW,Quercetin 3-glucoside,0.65,,,0.12,
9003,R283,7,"Apples, Braeburn, collected from seven areas to cover whole cropping area of Trentino , Italy August to November 2001",HPLC-DAD,Cyanidin 3-arabinoside,0.04,,2,,mg/100g,FW,Cyanidin 3-glucoside,0.64,,,0.03,
9003,R283,7,"Apples, Braeburn, collected from seven areas to cover whole cropping area of Trentino , Italy August to November 2001",HPLC-DAD,Cyanidin 3-xyloside,0.04,,2,,mg/100g,FW,Cyanidin 3-glucoside,0.64,,,0.03,
9003,R283,7,"Apples, Braeburn, collected from seven areas to cover whole cropping area of Trentino , Italy August to November 2001",HPLC-DAD,Cyanidin 7-arabinoside,0.03,,2,,mg/100g,FW,Cyanidin 3-glucoside,0.64,,,0.02,
9003,R276,1,"Apples, Red Delicious Starking, organically grown in Agia and Pilion region, Magnesia prefecture, central-east Greece, Sept-Oct. 2006-2007",HPLC-UV,(-)-Epicatechin,12,1.6,2,,mg/100g,FW,(-)-Epicatechin,1,,,12,1.6
9003,R276,1,"Apples, Red Delicious Starking, organically grown in Agia and Pilion region, Magnesia prefecture, central-east Greece, Sept-Oct. 2006-2007",HPLC-UV,(+)-Catechin,2.8,0.3,2,,mg/100g,FW,(+)-Catechin,1,,,2.8,0.3
9003,R276,1,"Apples, Red Delicious Starking, organically grown in Agia and Pilion region, Magnesia prefecture, central-east Greece, Sept-Oct. 2006-2007",HPLC-UV,Cyanidin 3-galactoside,2.2,0.4,2,,mg/100g,FW,Cyanidin 3-galactoside,0.64,,,1.41,0.26
9003,R276,6,"Apples, Royal Gala, convevtionally grown in Agia and Pilion region, Magnesia prefecture, central-east Greece, Sept-Oct. 2006-2007",HPLC-UV,(-)-Epicatechin,7.7,0.9,2,,mg/100g,FW,(-)-Epicatechin,1,,,7.7,0.9
9003,R276,6,"Apples, Royal Gala, convevtionally grown in Agia and Pilion region, Magnesia prefecture, central-east Greece, Sept-Oct. 2006-2007",HPLC-UV,Quercetin 3-galactoside,3.6,0.3,2,,mg/100g,FW,Quercetin 3-galactoside,0.65,,,2.34,0.2
9003,R276,6,"Apples, Royal Gala, convevtionally grown in Agia and Pilion region, Magnesia prefecture, central-east Greece, Sept-Oct. 2006-2007",HPLC-UV,(+)-Catechin,1.9,0.8,2,,mg/100g,FW,(+)-Catechin,1,,,1.9,0.8
9003,R276,6,"Apples, Royal Gala, convevtionally grown in Agia and Pilion region, Magnesia prefecture, central-east Greece, Sept-Oct. 2006-2007",HPLC-UV,Cyanidin 3-galactoside,1.8,0.4,2,,mg/100g,FW,Cyanidin 3-galactoside,0.64,,,1.15,0.26
9003,R276,6,"Apples, Royal Gala, convevtionally grown in Agia and Pilion region, Magnesia prefecture, central-east Greece, Sept-Oct. 2006-2007",HPLC-UV,Quercetin 3-arabinoside,1.2,0.3,2,,mg/100g,FW,Quercetin 3-arabinoside,0.7,,,0.84,0.21
9003,R276,7,"Apples, Granny Smith, organically grown in Agia and Pilion region, Magnesia prefecture, central-east Greece, Sept-Oct. 2006-2007",HPLC-UV,(-)-Epicatechin,10.5,1.8,2,,mg/100g,FW,(-)-Epicatechin,1,,,10.5,1.8
9003,R276,7,"Apples, Granny Smith, organically grown in Agia and Pilion region, Magnesia prefecture, central-east Greece, Sept-Oct. 2006-2007",HPLC-UV,(+)-Catechin,3.2,1.1,2,,mg/100g,FW,(+)-Catechin,1,,,3.2,1.1
9003,R276,7,"Apples, Granny Smith, organically grown in Agia and Pilion region, Magnesia prefecture, central-east Greece, Sept-Oct. 2006-2007",HPLC-UV,Quercetin 3-galactoside,1.8,0.2,2,,mg/100g,FW,Quercetin 3-galactoside,0.65,,,1.17,0.13
9003,R276,7,"Apples, Granny Smith, organically grown in Agia and Pilion region, Magnesia prefecture, central-east Greece, Sept-Oct. 2006-2007",HPLC-UV,Quercetin 3-arabinoside,0.8,0.2,2,,mg/100g,FW,Quercetin 3-arabinoside,0.7,,,0.56,0.14
9003,R276,7,"Apples, Granny Smith, organically grown in Agia and Pilion region, Magnesia prefecture, central-east Greece, Sept-Oct. 2006-2007",HPLC-UV,Cyanidin 3-galactoside,0,0,2,,mg/100g,FW,Cyanidin 3-galactoside,0.64,,,0,0
9003,R276,8,"Apples, Granny Smith, convevtionally grown in Agia and Pilion region, Magnesia prefecture, central-east Greece, Sept-Oct. 2006-2007",HPLC-UV,(-)-Epicatechin,12.4,1.4,2,,mg/100g,FW,(-)-Epicatechin,1,,,12.4,1.4
9003,R276,8,"Apples, Granny Smith, convevtionally grown in Agia and Pilion region, Magnesia prefecture, central-east Greece, Sept-Oct. 2006-2007",HPLC-UV,(+)-Catechin,3.6,0.8,2,,mg/100g,FW,(+)-Catechin,1,,,3.6,0.8
9003,R276,8,"Apples, Granny Smith, convevtionally grown in Agia and Pilion region, Magnesia prefecture, central-east Greece, Sept-Oct. 2006-2007",HPLC-UV,Quercetin 3-galactoside,1.6,0.3,2,,mg/100g,FW,Quercetin 3-galactoside,0.65,,,1.04,0.2
9003,R276,8,"Apples, Granny Smith, convevtionally grown in Agia and Pilion region, Magnesia prefecture, central-east Greece, Sept-Oct. 2006-2007",HPLC-UV,Quercetin 3-arabinoside,1,0.2,2,,mg/100g,FW,Quercetin 3-arabinoside,0.7,,,0.7,0.14
9003,R276,8,"Apples, Granny Smith, convevtionally grown in Agia and Pilion region, Magnesia prefecture, central-east Greece, Sept-Oct. 2006-2007",HPLC-UV,Cyanidin 3-galactoside,0,0,2,,mg/100g,FW,Cyanidin 3-galactoside,0.64,,,0,0
9003,R276,9,"Apples, Jona Gold, organically grown in Agia and Pilion region, Magnesia prefecture, central-east Greece, Sept-Oct. 2006-2007",HPLC-UV,(-)-Epicatechin,6.7,0.9,2,,mg/100g,FW,(-)-Epicatechin,1,,,6.7,0.9
9003,R276,9,"Apples, Jona Gold, organically grown in Agia and Pilion region, Magnesia prefecture, central-east Greece, Sept-Oct. 2006-2007",HPLC-UV,Quercetin 3-galactoside,1.4,0.3,2,,mg/100g,FW,Quercetin 3-galactoside,0.65,,,0.91,0.2
9003,R276,9,"Apples, Jona Gold, organically grown in Agia and Pilion region, Magnesia prefecture, central-east Greece, Sept-Oct. 2006-2007",HPLC-UV,(+)-Catechin,0.8,0.3,2,,mg/100g,FW,(+)-Catechin,1,,,0.8,0.3
9003,R276,9,"Apples, Jona Gold, organically grown in Agia and Pilion region, Magnesia prefecture, central-east Greece, Sept-Oct. 2006-2007",HPLC-UV,Quercetin 3-arabinoside,0.6,0.2,2,,mg/100g,FW,Quercetin 3-arabinoside,0.7,,,0.42,0.14
9003,R276,9,"Apples, Jona Gold, organically grown in Agia and Pilion region, Magnesia prefecture, central-east Greece, Sept-Oct. 2006-2007",HPLC-UV,Cyanidin 3-galactoside,0.4,0.1,2,,mg/100g,FW,Cyanidin 3-galactoside,0.64,,,0.26,0.06
9004,R015,8,"Apple without skin, Cox's Orange Pippin, Malus pumilla Mill., purchased at 3 locations only in 1 season, in The Netherlands",HPLC-UV,(-)-Epicatechin,66.5,,4,,mg/kg,FW,(-)-Epicatechin,1,,,6.65,
9004,R015,8,"Apple without skin, Cox's Orange Pippin, Malus pumilla Mill., purchased at 3 locations only in 1 season, in The Netherlands",HPLC-UV,(+)-Catechin,12.8,,4,,mg/kg,FW,(+)-Catechin,1,,,1.28,
9004,R015,8,"Apple without skin, Cox's Orange Pippin, Malus pumilla Mill., purchased at 3 locations only in 1 season, in The Netherlands",HPLC-UV,(+)-Gallocatechin,0,,4,,mg/kg,FW,(+)-Gallocatechin,1,,,0,
9004,R015,8,"Apple without skin, Cox's Orange Pippin, Malus pumilla Mill., purchased at 3 locations only in 1 season, in The Netherlands",HPLC-UV,(-)-Epicatechin 3-gallate,0,,4,,mg/kg,FW,(-)-Epicatechin 3-gallate,1,,,0,
9004,R015,8,"Apple without skin, Cox's Orange Pippin, Malus pumilla Mill., purchased at 3 locations only in 1 season, in The Netherlands",HPLC-UV,(-)-Epigallocatechin,0,,4,,mg/kg,FW,(-)-Epigallocatechin,1,,,0,
9004,R015,8,"Apple without skin, Cox's Orange Pippin, Malus pumilla Mill., purchased at 3 locations only in 1 season, in The Netherlands",HPLC-UV,(-)-Epigallocatechin 3-gallate,0,,4,,mg/kg,FW,(-)-Epigallocatechin 3-gallate,1,,,0,
9004,R015,9,"Apple without skin, Elstar, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(-)-Epicatechin,66.4,3.86,4,,mg/kg,FW,(-)-Epicatechin,1,,,6.64,0.39
9004,R015,9,"Apple without skin, Elstar, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(+)-Catechin,11,3.9,4,,mg/kg,FW,(+)-Catechin,1,,,1.1,0.39
9004,R015,10,"Apple without skin, Golden Delicious, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(-)-Epicatechin,50.7,8.54,4,,mg/kg,FW,(-)-Epicatechin,1,,,5.07,0.85
9004,R015,10,"Apple without skin, Golden Delicious, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(+)-Catechin,4.4,0.26,4,,mg/kg,FW,(+)-Catechin,1,,,0.44,0.03
9004,R015,10,"Apple without skin, Golden Delicious, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(+)-Gallocatechin,0,,4,,mg/kg,FW,(+)-Gallocatechin,1,,,0,
9004,R015,10,"Apple without skin, Golden Delicious, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(-)-Epicatechin 3-gallate,0,,4,,mg/kg,FW,(-)-Epicatechin 3-gallate,1,,,0,
9004,R015,10,"Apple without skin, Golden Delicious, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(-)-Epigallocatechin,0,,4,,mg/kg,FW,(-)-Epigallocatechin,1,,,0,
9004,R015,10,"Apple without skin, Golden Delicious, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(-)-Epigallocatechin 3-gallate,0,,4,,mg/kg,FW,(-)-Epigallocatechin 3-gallate,1,,,0,
9004,R015,11,"Apple without skin, Goudreinette, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(-)-Epicatechin,86.1,1.81,4,,mg/kg,FW,(-)-Epicatechin,1,,,8.61,0.18
9004,R015,11,"Apple without skin, Goudreinette, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(+)-Catechin,9.6,0.66,4,,mg/kg,FW,(+)-Catechin,1,,,0.96,0.07
9004,R015,11,"Apple without skin, Goudreinette, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(+)-Gallocatechin,0,,4,,mg/kg,FW,(+)-Gallocatechin,1,,,0,
9004,R015,11,"Apple without skin, Goudreinette, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(-)-Epicatechin 3-gallate,0,,4,,mg/kg,FW,(-)-Epicatechin 3-gallate,1,,,0,
9004,R015,11,"Apple without skin, Goudreinette, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(-)-Epigallocatechin,0,,4,,mg/kg,FW,(-)-Epigallocatechin,1,,,0,
9004,R015,11,"Apple without skin, Goudreinette, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(-)-Epigallocatechin 3-gallate,0,,4,,mg/kg,FW,(-)-Epigallocatechin 3-gallate,1,,,0,
9004,R015,12,"Apple without skin, Granny Smith, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(-)-Epicatechin,65.3,15.24,4,,mg/kg,FW,(-)-Epicatechin,1,,,6.53,1.52
9004,R015,12,"Apple without skin, Granny Smith, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(+)-Catechin,16.5,5.19,4,,mg/kg,FW,(+)-Catechin,1,,,1.65,0.52
9004,R015,12,"Apple without skin, Granny Smith, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(+)-Gallocatechin,0,,4,,mg/kg,FW,(+)-Gallocatechin,1,,,0,
9004,R015,12,"Apple without skin, Granny Smith, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(-)-Epicatechin 3-gallate,0,,4,,mg/kg,FW,(-)-Epicatechin 3-gallate,1,,,0,
9004,R015,12,"Apple without skin, Granny Smith, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(-)-Epigallocatechin,0,,4,,mg/kg,FW,(-)-Epigallocatechin,1,,,0,
9004,R015,12,"Apple without skin, Granny Smith, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(-)-Epigallocatechin 3-gallate,0,,4,,mg/kg,FW,(-)-Epigallocatechin 3-gallate,1,,,0,
9004,R015,13,"Apple without skin, Jonagold, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(-)-Epicatechin,48.3,6.84,4,,mg/kg,FW,(-)-Epicatechin,1,,,4.83,0.68
9004,R015,13,"Apple without skin, Jonagold, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(+)-Catechin,2.8,0.57,4,,mg/kg,FW,(+)-Catechin,1,,,0.28,0.06
9004,R015,13,"Apple without skin, Jonagold, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(+)-Gallocatechin,0,,4,,mg/kg,FW,(+)-Gallocatechin,1,,,0,
9004,R015,13,"Apple without skin, Jonagold, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(-)-Epicatechin 3-gallate,0,,4,,mg/kg,FW,(-)-Epicatechin 3-gallate,1,,,0,
9004,R015,13,"Apple without skin, Jonagold, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(-)-Epigallocatechin,0,,4,,mg/kg,FW,(-)-Epigallocatechin,1,,,0,
9004,R015,13,"Apple without skin, Jonagold, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(-)-Epigallocatechin 3-gallate,0,,4,,mg/kg,FW,(-)-Epigallocatechin 3-gallate,1,,,0,
9004,R015,14,"Apple without skin, Jonagored, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(-)-Epicatechin,51.6,17.17,4,,mg/kg,FW,(-)-Epicatechin,1,,,5.16,1.72
9004,R015,14,"Apple without skin, Jonagored, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(+)-Catechin,3,1.56,4,,mg/kg,FW,(+)-Catechin,1,,,0.3,0.16
9004,R015,14,"Apple without skin, Jonagored, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(+)-Gallocatechin,0,,4,,mg/kg,FW,(+)-Gallocatechin,1,,,0,
9004,R015,14,"Apple without skin, Jonagored, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(-)-Epicatechin 3-gallate,0,,4,,mg/kg,FW,(-)-Epicatechin 3-gallate,1,,,0,
9004,R015,14,"Apple without skin, Jonagored, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(-)-Epigallocatechin,0,,4,,mg/kg,FW,(-)-Epigallocatechin,1,,,0,
9004,R015,14,"Apple without skin, Jonagored, Malus pumilla Mill., purchased at 3 locations and in 4 seasons, in The Netherlands",HPLC-UV,(-)-Epigallocatechin 3-gallate,0,,4,,mg/kg,FW,(-)-Epigallocatechin 3-gallate,1,,,0,
9004,R037,1,"Apples, without skin, Golden Delicious, grown at the Experimental Station orchard at the Cornell University, 1987",HPLC-DAD,(-)-Epicatechin,40,9,2,,μg/g,FW,(-)-Epicatechin,1,,,4,0.9
9004,R037,1,"Apples, without skin, Golden Delicious, grown at the Experimental Station orchard at the Cornell University, 1987",HPLC-DAD,Quercetin galactoside,0,,2,,μg/g,FW,Quercetin galactoside,1,,,0,
9004,R037,1,"Apples, without skin, Golden Delicious, grown at the Experimental Station orchard at the Cornell University, 1987",HPLC-DAD,Quercetin glucoside,0,,2,,μg/g,FW,Quercetin glucoside,0.65,,,0,
9004,R037,1,"Apples, without skin, Golden Delicious, grown at the Experimental Station orchard at the Cornell University, 1987",HPLC-DAD,Quercetin xyloside,0,,2,,μg/g,FW,Quercetin xyloside,0.7,,,0,
9004,R037,1,"Apples, without skin, Golden Delicious, grown at the Experimental Station orchard at the Cornell University, 1987",HPLC-DAD,Quercetin arabinoside,0,,2,,μg/g,FW,Quercetin arabinoside,0.7,,,0,
9004,R037,1,"Apples, without skin, Golden Delicious, grown at the Experimental Station orchard at the Cornell University, 1987",HPLC-DAD,Quercetin rhamnoside,0,,2,,μg/g,FW,Quercetin rhamnoside,0.67,,,0,
9004,R037,2,"Apples, without skin, Empire, grown at the Experimental Station orchard at the Cornell University, 1987",HPLC-DAD,(-)-Epicatechin,10,11,2,,μg/g,FW,(-)-Epicatechin,1,,,1,1.1
9004,R037,2,"Apples, without skin, Empire, grown at the Experimental Station orchard at the Cornell University, 1987",HPLC-DAD,Quercetin galactoside,0,,2,,μg/g,FW,Quercetin galactoside,0.65,,,0,
9004,R037,2,"Apples, without skin, Empire, grown at the Experimental Station orchard at the Cornell University, 1987",HPLC-DAD,Quercetin glucoside,0,,2,,μg/g,FW,Quercetin glucoside,0.65,,,0,
9004,R037,2,"Apples, without skin, Empire, grown at the Experimental Station orchard at the Cornell University, 1987",HPLC-DAD,Quercetin xyloside,0,,2,,μg/g,FW,Quercetin xyloside,0.7,,,0,
9004,R037,2,"Apples, without skin, Empire, grown at the Experimental Station orchard at the Cornell University, 1987",HPLC-DAD,Quercetin arabinoside,0,,2,,μg/g,FW,Quercetin arabinoside,0.7,,,0,
9004,R037,2,"Apples, without skin, Empire, grown at the Experimental Station orchard at the Cornell University, 1987",HPLC-DAD,Quercetin rhamnoside,0,,2,,μg/g,FW,Quercetin rhamnoside,0.67,,,0,
9004,R037,3,"Apples, without skin, Rhode Island Greening, grown at the Experimental Station orchard at the Cornell University, 1987",HPLC-DAD,(-)-Epicatechin,140,22,2,,μg/g,FW,(-)-Epicatechin,1,,,14,2.2
9004,R037,3,"Apples, without skin, Rhode Island Greening, grown at the Experimental Station orchard at the Cornell University, 1987",HPLC-DAD,Quercetin galactoside,0,,2,,μg/g,FW,Quercetin galactoside,0.65,,,0,
9004,R037,3,"Apples, without skin, Rhode Island Greening, grown at the Experimental Station orchard at the Cornell University, 1987",HPLC-DAD,Quercetin glucoside,0,,2,,μg/g,FW,Quercetin glucoside,0.65,,,0,
9004,R037,3,"Apples, without skin, Rhode Island Greening, grown at the Experimental Station orchard at the Cornell University, 1987",HPLC-DAD,Quercetin xyloside,0,,2,,μg/g,FW,Quercetin xyloside,0.7,,,0,
9004,R037,3,"Apples, without skin, Rhode Island Greening, grown at the Experimental Station orchard at the Cornell University, 1987",HPLC-DAD,Quercetin arabinoside,0,,2,,μg/g,FW,Quercetin arabinoside,0.7,,,0,
9004,R037,3,"Apples, without skin, Rhode Island Greening, grown at the Experimental Station orchard at the Cornell University, 1987",HPLC-DAD,Quercetin rhamnoside,0,,2,,μg/g,FW,Quercetin rhamnoside,0.67,,,0,
